DbaseID,Region,City,Source,TreeID,Park/Street,SpCode,ScientificName,CommonName,TreeType,Age,DBH (cm),TreeHt (m),AvgCdia (m),Leaf (m2),Lat,Long
152,InlVal,"Modesto, CA",Motown2.xls: Completed Data,15541,-1,LAIN,Lagerstroemia indica,common crapemyrtle,BDS,6,5.1,2.8,1.9,0.9,37.639492,-121.015099
153,InlVal,"Modesto, CA",Motown2.xls: Completed Data,15632,-1,CESI4,Celtis sinensis,Chinese hackberry,BDL,34,43.5,10.5,11.8,290.4,37.639492,-121.015099
154,InlVal,"Modesto, CA",Motown2.xls: Completed Data,15797,-1,FRHO,Fraxinus holotricha,Moraine ash,BDM,33,62,10.5,13.1,586.2,37.639492,-121.015099
155,InlVal,"Modesto, CA",Motown2.xls: Completed Data,15850,-1,MAGR,Magnolia grandiflora,southern magnolia,BEM,34,39.5,10.5,7.8,161,37.639492,-121.015099
156,InlVal,"Modesto, CA",Motown2.xls: Completed Data,15859,-1,CICA,Cinnamomum camphora,camphor tree,BEM,34,38.5,10.5,9.5,354.2,37.639492,-121.015099
157,InlVal,"Modesto, CA",Motown2.xls: Completed Data,16010,-1,GLTR,Gleditsia triacanthos,honeylocust,BDL,36,45.5,10.5,14,286.4,37.639492,-121.015099
158,InlVal,"Modesto, CA",Motown2.xls: Completed Data,16205,-1,ZESE,Zelkova serrata,Japanese zelkova,BDM,21,52.7,12,17.9,418.3,37.639492,-121.015099
159,InlVal,"Modesto, CA",Motown2.xls: Completed Data,16357,-1,FRPE_M,Fraxinus pennsylvanica 'Marshall',Marshall ash,BDM,9,9.9,5.5,3.8,23.5,37.639492,-121.015099
160,InlVal,"Modesto, CA",Motown2.xls: Completed Data,16436,-1,CICA,Cinnamomum camphora,camphor tree,BEM,8,19.7,7,3.7,22,37.639492,-121.015099
161,InlVal,"Modesto, CA",Motown2.xls: Completed Data,16874,-1,PYCA_B,Pyrus calleryana 'Bradford',Callery pear 'Bradford',BDM,18,25.8,10.5,8.7,189.6,37.639492,-121.015099
162,InlVal,"Modesto, CA",Motown2.xls: Completed Data,16876,-1,PYCA_B,Pyrus calleryana 'Bradford',Callery pear 'Bradford',BDM,18,43.7,12.5,10.6,309.5,37.639492,-121.015099
163,InlVal,"Modesto, CA",Motown2.xls: Completed Data,16968,-1,CESI4,Celtis sinensis,Chinese hackberry,BDL,19,30.8,12,8.8,219.1,37.639492,-121.015099
164,InlVal,"Modesto, CA",Motown2.xls: Completed Data,17012,-1,GIBI,Ginkgo biloba,ginkgo,BDM,20,10.1,4.9,3.2,15.5,37.639492,-121.015099
165,InlVal,"Modesto, CA",Motown2.xls: Completed Data,17041,-1,FRPE_M,Fraxinus pennsylvanica 'Marshall',Marshall ash,BDM,18,37.6,10,7.1,93.9,37.639492,-121.015099
166,InlVal,"Modesto, CA",Motown2.xls: Completed Data,17254,-1,LIST,Liquidambar styraciflua,sweetgum,BDL,22,32.4,13,6.6,363.6,37.639492,-121.015099
167,InlVal,"Modesto, CA",Motown2.xls: Completed Data,17370,-1,PITH,Pinus thunbergiana,Japanese black pine,CEL,10,26,7.5,4.8,94.8,37.639492,-121.015099
168,InlVal,"Modesto, CA",Motown2.xls: Completed Data,17428,-1,GIBI,Ginkgo biloba,ginkgo,BDM,12,16.6,8,4.8,52.9,37.639492,-121.015099
169,InlVal,"Modesto, CA",Motown2.xls: Completed Data,17510,-1,PICH,Pistacia chinensis,Chinese pistache,BDM,19,18.1,7,5.8,41.6,37.639492,-121.015099
170,InlVal,"Modesto, CA",Motown2.xls: Completed Data,17654,-1,GIBI,Ginkgo biloba,ginkgo,BDM,8,2.5,3.1,1.5,5.2,37.639492,-121.015099
171,InlVal,"Modesto, CA",Motown2.xls: Completed Data,18044,-1,GIBI,Ginkgo biloba,ginkgo,BDM,23,8.4,6.4,2.8,23.1,37.639492,-121.015099
172,InlVal,"Modesto, CA",Motown2.xls: Completed Data,18353,-1,BEPE,Betula pendula,European white birch,BDM,16,12.4,6.5,4.9,89.3,37.639492,-121.015099
173,InlVal,"Modesto, CA",Motown2.xls: Completed Data,18379,-1,ZESE,Zelkova serrata,Japanese zelkova,BDM,16,37.3,11.5,12.4,320.9,37.639492,-121.015099
174,InlVal,"Modesto, CA",Motown2.xls: Completed Data,18794,-1,GIBI,Ginkgo biloba,ginkgo,BDM,23,18.4,9.5,3.8,74.7,37.639492,-121.015099
175,InlVal,"Modesto, CA",Motown2.xls: Completed Data,18846,-1,FRAN_R,Fraxinus angustifolia 'Raywood',Raywood ash,BDM,21,28.9,9,6.3,123.2,37.639492,-121.015099
176,InlVal,"Modesto, CA",Motown2.xls: Completed Data,18895,-1,PLAC,Platanus x acerifolia,London planetree,BDL,11,18,8.5,6.1,76.2,37.639492,-121.015099
177,InlVal,"Modesto, CA",Motown2.xls: Completed Data,18951,-1,BEPE,Betula pendula,European white birch,BDM,10,15.1,12.5,5.3,92.6,37.639492,-121.015099
178,InlVal,"Modesto, CA",Motown2.xls: Completed Data,19018,-1,GIBI,Ginkgo biloba,ginkgo,BDM,35,32.1,12.5,5.8,203.4,37.639492,-121.015099
179,InlVal,"Modesto, CA",Motown2.xls: Completed Data,19071,-1,GIBI,Ginkgo biloba,ginkgo,BDM,35,37.9,10.5,9.4,199.4,37.639492,-121.015099
180,InlVal,"Modesto, CA",Motown2.xls: Completed Data,19083,-1,LAIN,Lagerstroemia indica,common crapemyrtle,BDS,33,12.8,4,2.5,13.4,37.639492,-121.015099
181,InlVal,"Modesto, CA",Motown2.xls: Completed Data,19141,-1,PITH,Pinus thunbergiana,Japanese black pine,CEL,34,31,9,7.8,98.9,37.639492,-121.015099
182,InlVal,"Modesto, CA",Motown2.xls: Completed Data,19145,-1,ZESE,Zelkova serrata,Japanese zelkova,BDM,33,47,18,14.7,504.3,37.639492,-121.015099
183,InlVal,"Modesto, CA",Motown2.xls: Completed Data,19281,-1,GIBI,Ginkgo biloba,ginkgo,BDM,35,35.9,10.5,8,287.8,37.639492,-121.015099
184,InlVal,"Modesto, CA",Motown2.xls: Completed Data,19382,-1,GIBI,Ginkgo biloba,ginkgo,BDM,35,48,18,10.9,345.5,37.639492,-121.015099
185,InlVal,"Modesto, CA",Motown2.xls: Completed Data,19715,-1,GLTR,Gleditsia triacanthos,honeylocust,BDL,32,27.9,11,8.6,164.1,37.639492,-121.015099
186,InlVal,"Modesto, CA",Motown2.xls: Completed Data,19843,-1,GIBI,Ginkgo biloba,ginkgo,BDM,35,46,15.5,9.3,453.9,37.639492,-121.015099
187,InlVal,"Modesto, CA",Motown2.xls: Completed Data,19891,-1,GIBI,Ginkgo biloba,ginkgo,BDM,35,46.4,13.5,9.8,230.2,37.639492,-121.015099
188,InlVal,"Modesto, CA",Motown2.xls: Completed Data,19930,-1,ZESE,Zelkova serrata,Japanese zelkova,BDM,33,61.2,19.5,17.3,581.2,37.639492,-121.015099
189,InlVal,"Modesto, CA",Motown2.xls: Not Used,20066,-1,PRCE,Prunus cerasifera,cherry plum,BDS,24,34.1,5.5,7.5,132.1,37.639492,-121.015099
190,InlVal,"Modesto, CA",Motown2.xls: Completed Data,20068,-1,PICH,Pistacia chinensis,Chinese pistache,BDM,34,24.3,7,8.9,109,37.639492,-121.015099
191,InlVal,"Modesto, CA",Motown2.xls: Completed Data,20344,-1,GIBI,Ginkgo biloba,ginkgo,BDM,35,28.4,9,7.3,152,37.639492,-121.015099
192,InlVal,"Modesto, CA",Motown2.xls: Not Used,20346,-1,PRCE,Prunus cerasifera,cherry plum,BDS,33,26.9,3.5,2.7,16.3,37.639492,-121.015099
193,InlVal,"Modesto, CA",Motown2.xls: Completed Data,20446,-1,KOPA,Koelreuteria paniculata,goldenrain tree,BDM,34,31.2,8.5,7.4,187.9,37.639492,-121.015099
194,InlVal,"Modesto, CA",Motown2.xls: Completed Data,20561,-1,CESI4,Celtis sinensis,Chinese hackberry,BDL,25,42.3,10.5,9.5,223,37.639492,-121.015099
195,InlVal,"Modesto, CA",Motown2.xls: Completed Data,20584,-1,GIBI,Ginkgo biloba,ginkgo,BDM,35,39.5,14,8.5,278.8,37.639492,-121.015099
196,InlVal,"Modesto, CA",Motown2.xls: Completed Data,20642,-1,LIST,Liquidambar styraciflua,sweetgum,BDL,25,45.3,14,10.3,287.5,37.639492,-121.015099
197,InlVal,"Modesto, CA",Motown2.xls: Completed Data,20653,-1,FRHO,Fraxinus holotricha,Moraine ash,BDM,33,58.8,16,12.4,292.4,37.639492,-121.015099
198,InlVal,"Modesto, CA",Motown2.xls: Completed Data,20672,-1,PITH,Pinus thunbergiana,Japanese black pine,CEL,34,38,8,7.4,154,37.639492,-121.015099
199,InlVal,"Modesto, CA",Motown2.xls: Completed Data,20683,-1,FRAN_R,Fraxinus angustifolia 'Raywood',Raywood ash,BDM,33,63.2,15,10.1,310.4,37.639492,-121.015099
200,InlVal,"Modesto, CA",Motown2.xls: Completed Data,20746,-1,FRAN_R,Fraxinus angustifolia 'Raywood',Raywood ash,BDM,33,55.3,17,10.4,337.7,37.639492,-121.015099
201,InlVal,"Modesto, CA",Motown2.xls: Completed Data,20791,-1,GIBI,Ginkgo biloba,ginkgo,BDM,35,42.3,14,8.1,347,37.639492,-121.015099
202,InlVal,"Modesto, CA",Motown2.xls: Completed Data,20863,-1,QUIL2,Quercus ilex,holly oak,BEL,34,35.8,10.5,7.7,140.8,37.639492,-121.015099
203,InlVal,"Modesto, CA",Motown2.xls: Completed Data,20869,-1,FRAN_R,Fraxinus angustifolia 'Raywood',Raywood ash,BDM,33,44.2,12.5,8,141.6,37.639492,-121.015099
204,InlVal,"Modesto, CA",Motown2.xls: Completed Data,20915,-1,LAIN,Lagerstroemia indica,common crapemyrtle,BDS,33,8,4,3,19.5,37.639492,-121.015099
205,InlVal,"Modesto, CA",Motown2.xls: Completed Data,20917,-1,ZESE,Zelkova serrata,Japanese zelkova,BDM,33,57.4,13,16.5,679.4,37.639492,-121.015099
206,InlVal,"Modesto, CA",Motown2.xls: Completed Data,20925,-1,MAGR,Magnolia grandiflora,southern magnolia,BEM,34,39.6,14.5,10.1,321.6,37.639492,-121.015099
207,InlVal,"Modesto, CA",Motown2.xls: Completed Data,20966,-1,BEPE,Betula pendula,European white birch,BDM,33,29.3,9,6.2,88.4,37.639492,-121.015099
208,InlVal,"Modesto, CA",Motown2.xls: Completed Data,20980,-1,ZESE,Zelkova serrata,Japanese zelkova,BDM,33,38.5,13.5,10.7,209.8,37.639492,-121.015099
209,InlVal,"Modesto, CA",Motown2.xls: Completed Data,21014,-1,GIBI,Ginkgo biloba,ginkgo,BDM,35,44.4,12,9.4,195.9,37.639492,-121.015099
210,InlVal,"Modesto, CA",Motown2.xls: Completed Data,21017,-1,GIBI,Ginkgo biloba,ginkgo,BDM,35,39.3,12,6.5,208.9,37.639492,-121.015099
211,InlVal,"Modesto, CA",Motown2.xls: Completed Data,21027,-1,GIBI,Ginkgo biloba,ginkgo,BDM,35,52.8,13,10.3,366.5,37.639492,-121.015099
212,InlVal,"Modesto, CA",Motown2.xls: Completed Data,21080,-1,CICA,Cinnamomum camphora,camphor tree,BEM,34,27.8,6.5,5.9,42.8,37.639492,-121.015099
213,InlVal,"Modesto, CA",Motown2.xls: Completed Data,21093,-1,ZESE,Zelkova serrata,Japanese zelkova,BDM,33,48.3,10.5,13.1,339.6,37.639492,-121.015099
214,InlVal,"Modesto, CA",Motown2.xls: Completed Data,21101,-1,CICA,Cinnamomum camphora,camphor tree,BEM,14,18.3,5.8,4.9,48.2,37.639492,-121.015099
215,InlVal,"Modesto, CA",Motown2.xls: Completed Data,21105,-1,MAGR,Magnolia grandiflora,southern magnolia,BEM,34,21.5,7,5.6,70.1,37.639492,-121.015099
216,InlVal,"Modesto, CA",Motown2.xls: Completed Data,21123,-1,GIBI,Ginkgo biloba,ginkgo,BDM,35,46,13,10,231.3,37.639492,-121.015099
217,InlVal,"Modesto, CA",Motown2.xls: Completed Data,21171,-1,PITH,Pinus thunbergiana,Japanese black pine,CEL,34,35.4,15,7.5,182.7,37.639492,-121.015099
218,InlVal,"Modesto, CA",Motown2.xls: Completed Data,21180,-1,BEPE,Betula pendula,European white birch,BDM,33,17,8.5,4.4,64.1,37.639492,-121.015099
219,InlVal,"Modesto, CA",Motown2.xls: Completed Data,21195,-1,GIBI,Ginkgo biloba,ginkgo,BDM,35,26.2,9,5.6,98.5,37.639492,-121.015099
220,InlVal,"Modesto, CA",Motown2.xls: Completed Data,21272,-1,GIBI,Ginkgo biloba,ginkgo,BDM,35,48.9,14.5,9.9,193.7,37.639492,-121.015099
221,InlVal,"Modesto, CA",Motown2.xls: Completed Data,21328,-1,CICA,Cinnamomum camphora,camphor tree,BEM,34,66.5,13,14.9,626.6,37.639492,-121.015099
222,InlVal,"Modesto, CA",Motown2.xls: Completed Data,21463,-1,PITH,Pinus thunbergiana,Japanese black pine,CEL,34,40.1,8.5,12.3,62.1,37.639492,-121.015099
223,InlVal,"Modesto, CA",Motown2.xls: Completed Data,21467,-1,BEPE,Betula pendula,European white birch,BDM,33,22.4,12,7.8,130.2,37.639492,-121.015099
224,InlVal,"Modesto, CA",Motown2.xls: Completed Data,21482,-1,BEPE,Betula pendula,European white birch,BDM,33,30.2,12,6.3,104.8,37.639492,-121.015099
225,InlVal,"Modesto, CA",Motown2.xls: Completed Data,21567,-1,BEPE,Betula pendula,European white birch,BDM,33,26.5,13,5.6,278.9,37.639492,-121.015099
226,InlVal,"Modesto, CA",Motown2.xls: Completed Data,21767,-1,LAIN,Lagerstroemia indica,common crapemyrtle,BDS,23,14.8,5.2,4.8,23.7,37.639492,-121.015099
227,InlVal,"Modesto, CA",Motown2.xls: Completed Data,21814,-1,GIBI,Ginkgo biloba,ginkgo,BDM,15,11,6,4.2,15,37.639492,-121.015099
228,InlVal,"Modesto, CA",Motown2.xls: Completed Data,22776,-1,FREX_H,Fraxinus excelsior 'Hessei',Hesse ash,BDL,23,31.2,10,9.8,157.2,37.639492,-121.015099
229,InlVal,"Modesto, CA",Motown2.xls: Completed Data,22849,-1,LIST,Liquidambar styraciflua,sweetgum,BDL,15,12.6,8,3.3,48.7,37.639492,-121.015099
230,InlVal,"Modesto, CA",Motown2.xls: Completed Data,23122,-1,LIST,Liquidambar styraciflua,sweetgum,BDL,24,19,9.5,4,33.8,37.639492,-121.015099
231,InlVal,"Modesto, CA",Motown2.xls: Completed Data,23130,-1,LIST,Liquidambar styraciflua,sweetgum,BDL,24,30.5,10.5,5.9,115,37.639492,-121.015099
232,InlVal,"Modesto, CA",Motown2.xls: Completed Data,23135,-1,QUIL2,Quercus ilex,holly oak,BEL,24,43.2,10.5,8.7,180.3,37.639492,-121.015099
233,InlVal,"Modesto, CA",Motown2.xls: Completed Data,23202,-1,LIST,Liquidambar styraciflua,sweetgum,BDL,24,19.4,9.5,4.5,76.1,37.639492,-121.015099
234,InlVal,"Modesto, CA",Motown2.xls: Completed Data,23359,-1,CESI4,Celtis sinensis,Chinese hackberry,BDL,24,46.5,14,14.5,478.3,37.639492,-121.015099
235,InlVal,"Modesto, CA",Motown2.xls: Completed Data,23373,-1,ZESE,Zelkova serrata,Japanese zelkova,BDM,4,10.5,5,4.4,43,37.639492,-121.015099
236,InlVal,"Modesto, CA",Motown2.xls: Completed Data,23384,-1,FRVE_G,Fraxinus velutina 'Modesto',Modesto ash,BDL,40,56.7,16,15.4,545.7,37.639492,-121.015099
237,InlVal,"Modesto, CA",Motown2.xls: Completed Data,23650,-1,LIST,Liquidambar styraciflua,sweetgum,BDL,33,28.9,11,5.5,236.7,37.639492,-121.015099
238,InlVal,"Modesto, CA",Motown2.xls: Completed Data,23702,-1,FREX_H,Fraxinus excelsior 'Hessei',Hesse ash,BDL,9,27.2,9.2,7.3,178.8,37.639492,-121.015099
239,InlVal,"Modesto, CA",Motown2.xls: Completed Data,23719,-1,MAGR,Magnolia grandiflora,southern magnolia,BEM,33,37.1,10.3,8.3,156.7,37.639492,-121.015099
240,InlVal,"Modesto, CA",Motown2.xls: Completed Data,23737,-1,PYCA_B,Pyrus calleryana 'Bradford',Callery pear 'Bradford',BDM,34,36.5,9.5,10.7,328.7,37.639492,-121.015099
241,InlVal,"Modesto, CA",Motown2.xls: Completed Data,23741,-1,MAGR,Magnolia grandiflora,southern magnolia,BEM,35,25,7,8.5,100,37.639492,-121.015099
242,InlVal,"Modesto, CA",Motown2.xls: Completed Data,23751,-1,PITH,Pinus thunbergiana,Japanese black pine,CEL,35,28,4.5,7.5,90.1,37.639492,-121.015099
243,InlVal,"Modesto, CA",Motown2.xls: Completed Data,23828,-1,GLTR,Gleditsia triacanthos,honeylocust,BDL,34,46.2,15.2,12.1,318,37.639492,-121.015099
244,InlVal,"Modesto, CA",Motown2.xls: Completed Data,23901,-1,QUIL2,Quercus ilex,holly oak,BEL,35,56,16.5,11.3,488.7,37.639492,-121.015099
245,InlVal,"Modesto, CA",Motown2.xls: Completed Data,24085,-1,LIST,Liquidambar styraciflua,sweetgum,BDL,33,35.1,11.5,9.1,247.9,37.639492,-121.015099
246,InlVal,"Modesto, CA",Motown2.xls: Not Used,24099,-1,PRCE,Prunus cerasifera,cherry plum,BDS,32,17.6,5.4,5.4,48.5,37.639492,-121.015099
247,InlVal,"Modesto, CA",Motown2.xls: Completed Data,24117,-1,PYCA_B,Pyrus calleryana 'Bradford',Callery pear 'Bradford',BDM,34,26.6,9.6,9.7,211.9,37.639492,-121.015099
248,InlVal,"Modesto, CA",Motown2.xls: Completed Data,24130,-1,MAGR,Magnolia grandiflora,southern magnolia,BEM,35,31.5,8,7.8,120.3,37.639492,-121.015099
249,InlVal,"Modesto, CA",Motown2.xls: Completed Data,24165,-1,FRAN_R,Fraxinus angustifolia 'Raywood',Raywood ash,BDM,19,31,10,9.5,213.8,37.639492,-121.015099
250,InlVal,"Modesto, CA",Motown2.xls: Completed Data,24170,-1,FRPE_M,Fraxinus pennsylvanica 'Marshall',Marshall ash,BDM,34,25,10.6,7.5,146.6,37.639492,-121.015099
251,InlVal,"Modesto, CA",Motown2.xls: Completed Data,24172,-1,FRPE_M,Fraxinus pennsylvanica 'Marshall',Marshall ash,BDM,34,24.4,9.5,6.8,156.5,37.639492,-121.015099
252,InlVal,"Modesto, CA",Motown2.xls: Completed Data,24175,-1,FRAN_R,Fraxinus angustifolia 'Raywood',Raywood ash,BDM,34,35.6,12.1,10.6,354.8,37.639492,-121.015099
253,InlVal,"Modesto, CA",Motown2.xls: Completed Data,24376,-1,PYCA_B,Pyrus calleryana 'Bradford',Callery pear 'Bradford',BDM,32,21.8,8,6.3,60.2,37.639492,-121.015099
254,InlVal,"Modesto, CA",Motown2.xls: Not Used,24433,-1,PRCE,Prunus cerasifera,cherry plum,BDS,23,26,5.5,7.3,64,37.639492,-121.015099
255,InlVal,"Modesto, CA",Motown2.xls: Completed Data,24523,-1,FRHO,Fraxinus holotricha,Moraine ash,BDM,30,44.9,10.2,7.6,187.9,37.639492,-121.015099
256,InlVal,"Modesto, CA",Motown2.xls: Completed Data,24555,-1,MAGR,Magnolia grandiflora,southern magnolia,BEM,35,29.3,11.5,9.2,159.6,37.639492,-121.015099
257,InlVal,"Modesto, CA",Motown2.xls: Completed Data,24567,-1,PYCA_B,Pyrus calleryana 'Bradford',Callery pear 'Bradford',BDM,30,50.6,13.2,9.2,252.3,37.639492,-121.015099
258,InlVal,"Modesto, CA",Motown2.xls: Completed Data,24578,-1,PYCA_B,Pyrus calleryana 'Bradford',Callery pear 'Bradford',BDM,30,40.4,12.2,9.8,220.8,37.639492,-121.015099
259,InlVal,"Modesto, CA",Motown2.xls: Completed Data,24764,-1,PITH,Pinus thunbergiana,Japanese black pine,CEL,39,43.7,13,8.1,93,37.639492,-121.015099
260,InlVal,"Modesto, CA",Motown2.xls: Completed Data,24794,-1,FREX_H,Fraxinus excelsior 'Hessei',Hesse ash,BDL,30,39,11,10.6,195.8,37.639492,-121.015099
261,InlVal,"Modesto, CA",Motown2.xls: Completed Data,24879,-1,FRHO,Fraxinus holotricha,Moraine ash,BDM,30,49.3,11.3,10.5,336.9,37.639492,-121.015099
262,InlVal,"Modesto, CA",Motown2.xls: Not Used,25011,-1,PRCE,Prunus cerasifera,cherry plum,BDS,34,17,2.9,1.6,1.8,37.639492,-121.015099
263,InlVal,"Modesto, CA",Motown2.xls: Completed Data,25014,-1,GLTR,Gleditsia triacanthos,honeylocust,BDL,34,48,12.5,15.4,313,37.639492,-121.015099
264,InlVal,"Modesto, CA",Motown2.xls: Completed Data,25083,-1,PITH,Pinus thunbergiana,Japanese black pine,CEL,33,28.7,7.5,7.5,63.5,37.639492,-121.015099
265,InlVal,"Modesto, CA",Motown2.xls: Completed Data,25714,-1,BEPE,Betula pendula,European white birch,BDM,34,15.7,9.2,4.4,26.2,37.639492,-121.015099
266,InlVal,"Modesto, CA",Motown2.xls: Completed Data,25736,-1,LAIN,Lagerstroemia indica,common crapemyrtle,BDS,32,20,6.6,5.4,52.1,37.639492,-121.015099
267,InlVal,"Modesto, CA",Motown2.xls: Completed Data,25830,-1,PITH,Pinus thunbergiana,Japanese black pine,CEL,33,39,6,7,67,37.639492,-121.015099
268,InlVal,"Modesto, CA",Motown2.xls: Completed Data,25860,-1,CESI4,Celtis sinensis,Chinese hackberry,BDL,26,42.3,13.5,11.9,258.6,37.639492,-121.015099
269,InlVal,"Modesto, CA",Motown2.xls: Completed Data,25906,-1,ZESE,Zelkova serrata,Japanese zelkova,BDM,31,26.8,11.5,10.5,156.6,37.639492,-121.015099
270,InlVal,"Modesto, CA",Motown2.xls: Completed Data,25943,-1,FRHO,Fraxinus holotricha,Moraine ash,BDM,25,56.1,18,14.5,767.6,37.639492,-121.015099
271,InlVal,"Modesto, CA",Motown2.xls: Completed Data,25962,-1,FRHO,Fraxinus holotricha,Moraine ash,BDM,25,47.2,13,12.1,301.1,37.639492,-121.015099
272,InlVal,"Modesto, CA",Motown2.xls: Completed Data,26180,-1,ZESE,Zelkova serrata,Japanese zelkova,BDM,31,38.2,11.5,11.1,208.5,37.639492,-121.015099
273,InlVal,"Modesto, CA",Motown2.xls: Completed Data,26212,-1,FRVE_G,Fraxinus velutina 'Modesto',Modesto ash,BDL,20,33.1,12.5,9.4,177.2,37.639492,-121.015099
274,InlVal,"Modesto, CA",Motown2.xls: Completed Data,26290,-1,ZESE,Zelkova serrata,Japanese zelkova,BDM,31,38.1,9.5,11.2,212.5,37.639492,-121.015099
275,InlVal,"Modesto, CA",Motown2.xls: Completed Data,26461,-1,ZESE,Zelkova serrata,Japanese zelkova,BDM,31,41.2,11.5,10.1,289.2,37.639492,-121.015099
276,InlVal,"Modesto, CA",Motown2.xls: Completed Data,26490,-1,ZESE,Zelkova serrata,Japanese zelkova,BDM,31,48.6,13.5,16.2,740.9,37.639492,-121.015099
277,InlVal,"Modesto, CA",Motown2.xls: Not Used,26510,-1,PRCE,Prunus cerasifera,cherry plum,BDS,25,28.9,7,6.8,131,37.639492,-121.015099
278,InlVal,"Modesto, CA",Motown2.xls: Completed Data,26568,-1,KOPA,Koelreuteria paniculata,goldenrain tree,BDM,3,3,3.7,1.8,4.8,37.639492,-121.015099
279,InlVal,"Modesto, CA",Motown2.xls: Completed Data,26876,-1,ZESE,Zelkova serrata,Japanese zelkova,BDM,31,35.5,13,11.1,149.5,37.639492,-121.015099
280,InlVal,"Modesto, CA",Motown2.xls: Completed Data,26942,-1,ZESE,Zelkova serrata,Japanese zelkova,BDM,31,42.4,11.8,13.3,392.8,37.639492,-121.015099
281,InlVal,"Modesto, CA",Motown2.xls: Completed Data,26961,-1,ZESE,Zelkova serrata,Japanese zelkova,BDM,31,49.1,10,12.2,350.9,37.639492,-121.015099
282,InlVal,"Modesto, CA",Motown2.xls: Completed Data,27395,-1,PICH,Pistacia chinensis,Chinese pistache,BDM,14,19.7,8,7.3,87.7,37.639492,-121.015099
283,InlVal,"Modesto, CA",Motown2.xls: Completed Data,27468,-1,ZESE,Zelkova serrata,Japanese zelkova,BDM,31,44.5,10.5,13.3,519.1,37.639492,-121.015099
284,InlVal,"Modesto, CA",Motown2.xls: Completed Data,27779,-1,ZESE,Zelkova serrata,Japanese zelkova,BDM,31,35.5,9,8.2,110.5,37.639492,-121.015099
285,InlVal,"Modesto, CA",Motown2.xls: Completed Data,28266,-1,FRVE_G,Fraxinus velutina 'Modesto',Modesto ash,BDL,41,49.5,17.5,16.3,322.9,37.639492,-121.015099
286,InlVal,"Modesto, CA",Motown2.xls: Completed Data,28345,-1,GIBI,Ginkgo biloba,ginkgo,BDM,30,47.9,8,9.4,172.6,37.639492,-121.015099
287,InlVal,"Modesto, CA",Motown2.xls: Completed Data,28551,-1,PICH,Pistacia chinensis,Chinese pistache,BDM,29,40.4,16.5,16.9,581,37.639492,-121.015099
288,InlVal,"Modesto, CA",Motown2.xls: Completed Data,28570,-1,PITH,Pinus thunbergiana,Japanese black pine,CEL,29,42.8,8.5,8.9,131.9,37.639492,-121.015099
289,InlVal,"Modesto, CA",Motown2.xls: Completed Data,28593,-1,FRVE_G,Fraxinus velutina 'Modesto',Modesto ash,BDL,46,54.7,23,10.1,370.7,37.639492,-121.015099
290,InlVal,"Modesto, CA",Motown2.xls: Completed Data,28599,-1,FRHO,Fraxinus holotricha,Moraine ash,BDM,28,66,13.5,12.8,457.4,37.639492,-121.015099
291,InlVal,"Modesto, CA",Motown2.xls: Completed Data,28698,-1,QUIL2,Quercus ilex,holly oak,BEL,29,38.5,14,10.5,143.3,37.639492,-121.015099
292,InlVal,"Modesto, CA",Motown2.xls: Completed Data,29043,-1,LAIN,Lagerstroemia indica,common crapemyrtle,BDS,33,24.9,7,6.7,53.8,37.639492,-121.015099
293,InlVal,"Modesto, CA",Motown2.xls: Completed Data,29059,-1,LAIN,Lagerstroemia indica,common crapemyrtle,BDS,41,21.2,6,6,114.6,37.639492,-121.015099
294,InlVal,"Modesto, CA",Motown2.xls: Completed Data,29172,-1,FRVE_G,Fraxinus velutina 'Modesto',Modesto ash,BDL,47,65.5,19.5,12.8,651.9,37.639492,-121.015099
295,InlVal,"Modesto, CA",Motown2.xls: Completed Data,29712,-1,GIBI,Ginkgo biloba,ginkgo,BDM,30,37.5,7.5,6.6,123.2,37.639492,-121.015099
296,InlVal,"Modesto, CA",Motown2.xls: Completed Data,29774,-1,BEPE,Betula pendula,European white birch,BDM,10,10.5,8,5,50.2,37.639492,-121.015099
297,InlVal,"Modesto, CA",Motown2.xls: Completed Data,29885,-1,BEPE,Betula pendula,European white birch,BDM,28,19.8,8,7,68,37.639492,-121.015099
298,InlVal,"Modesto, CA",Motown2.xls: Completed Data,30133,-1,LAIN,Lagerstroemia indica,common crapemyrtle,BDS,18,6,3.6,7.1,10.5,37.639492,-121.015099
299,InlVal,"Modesto, CA",Motown2.xls: Completed Data,30280,-1,FRVE_G,Fraxinus velutina 'Modesto',Modesto ash,BDL,41,69.3,24,14.8,837.3,37.639492,-121.015099
300,InlVal,"Modesto, CA",Motown2.xls: Completed Data,30384,-1,GIBI,Ginkgo biloba,ginkgo,BDM,8,3,2.5,0.9,0.9,37.639492,-121.015099
